id,input_address,match_indicator,matched_address,longitude,latitude,tigerline_id,side,state_fips,county_fips,tract,block,raw_response,beautified_response
              ""UR"": ""U"",
              ""COUNTY"": ""001""
            }
          ],
          ""Census Tracts"": [
            {
              ""GEOID"": ""11001980000"",
              ""CENTLAT"": ""+38.8801546"",
              ""AREAWATER"": 4996393,
              ""STATE"": ""11"",
              ""BASENAME"": ""9800"",
              ""OID"": ""2079015504267431"",
              ""LSADC"": ""CT"",
              ""FUNCSTAT"": ""S"",
              ""INTPTLAT"": ""+38.8809933"",
              ""NAME"": ""Census Tract 9800"",
              ""OBJECTID"": 20001,
              ""TRACT"": ""980000"",
              ""CENTLON"": ""-077.0352173"",
              ""AREALAND"": 6514228,
              ""INTPTLON"": ""-077.0363219"",
              ""MTFCC"": ""G5020"",
              ""COUNTY"": ""001""
            }
          ],
          ""118th Congressional Districts"": [
            {
              ""GEOID"": ""1198"",
              ""CENTLAT"": ""+38.9047586"",
              ""CDSESSN"": ""118"",
              ""AREAWATER"": 18709787,
              ""STATE"": ""11"",
              ""BASENAME"": ""Delegate District (at Large)"",
              ""OID"": ""2119031807776176"",
              ""LSADC"": ""C4"",
              ""FUNCSTAT"": ""N"",
              ""INTPTLAT"": ""+38.9042474"",
              ""NAME"": ""Delegate District (at Large)"",
              ""OBJECTID"": 212,
              ""CENTLON"": ""-077.0162860"",
              ""CD118"": ""98"",
              ""AREALAND"": 158316184,
              ""INTPTLON"": ""-077.0165167"",
              ""MTFCC"": ""G5200""
            }
          ]
        },
        ""coordinates"": {
          ""x"": -77.03654395730787,
          ""y"": 38.89869091865549
        },
        ""addressComponents"": {
          ""zip"": ""20500"",
          ""streetName"": ""PENNSYLVANIA"",
          ""preType"": """",
          ""city"": ""WASHINGTON"",
          ""preDirection"": """",
          ""suffixDirection"": ""NW"",
          ""fromAddress"": ""1500"",
          ""state"": ""DC"",
          ""suffixType"": ""AVE"",
          ""toAddress"": ""1698"",
          ""suffixQualifier"": """",
          ""preQualifier"": """"
        },
        ""matchedAddress"": ""1600 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20500""
      }
    ]
  }
}","{
    ""result"": {
        ""addressMatches"": [
            {
                ""addressComponents"": {
                    ""city"": ""WASHINGTON"",
                    ""fromAddress"": ""1500"",
                    ""preDirection"": """",
                    ""preQualifier"": """",
                    ""preType"": """",
                    ""state"": ""DC"",
                    ""streetName"": ""PENNSYLVANIA"",
                    ""suffixDirection"": ""NW"",
                    ""suffixQualifier"": """",
                    ""suffixType"": ""AVE"",
                    ""toAddress"": ""1698"",
                    ""zip"": ""20500""
                },
                ""coordinates"": {
                    ""x"": -77.03654395730787,
                    ""y"": 38.89869091865549
                },
                ""geographies"": {
                    ""118th Congressional Districts"": [
                        {
                            ""AREALAND"": 158316184,
                            ""AREAWATER"": 18709787,
                            ""BASENAME"": ""Delegate District (at Large)"",
                            ""CD118"": ""98"",
                            ""CDSESSN"": ""118"",
                            ""CENTLAT"": ""+38.9047586"",
                            ""CENTLON"": ""-077.0162860"",
                            ""FUNCSTAT"": ""N"",
                            ""GEOID"": ""1198"",
                            ""INTPTLAT"": ""+38.9042474"",
                            ""INTPTLON"": ""-077.0165167"",
                            ""LSADC"": ""C4"",
                            ""MTFCC"": ""G5200"",
                            ""NAME"": ""Delegate District (at Large)"",
                            ""OBJECTID"": 212,
                            ""OID"": ""2119031807776176"",
                            ""STATE"": ""11""
                        }
                    ],
                    ""2020 Census Blocks"": [
                        {
                            ""AREALAND"": 144892,
                            ""AREAWATER"": 0,
                            ""BASENAME"": ""1034"",
                            ""BLKGRP"": ""1"",
                            ""BLOCK"": ""1034"",
                            ""CENTLAT"": ""+38.8970383"",
                            ""CENTLON"": ""-077.0372535"",
                            ""COUNTY"": ""001"",
                            ""FUNCSTAT"": ""S"",
                            ""GEOID"": ""110019800001034"",
                            ""INTPTLAT"": ""+38.8970383"",
                            ""INTPTLON"": ""-077.0372535"",
                            ""LSADC"": ""BK"",
                            ""LWBLKTYP"": ""L"",
                            ""MTFCC"": ""G5040"",
                            ""NAME"": ""Block 1034"",
                            ""OBJECTID"": 665921,
                            ""OID"": ""210701008444240"",
                            ""STATE"": ""11"",
                            ""SUFFIX"": """",
                            ""TRACT"": ""980000"",
                            ""UR"": ""U""
                        }
                    ],
                    ""2022 State Legislative Districts - Upper"": [
                        {
                            ""AREALAND"": 15329820,
                            ""AREAWATER"": 3029411,
                            ""BASENAME"": ""2"",
                            ""CENTLAT"": ""+38.9000369"",
                            ""CENTLON"": ""-077.0463485"",
                            ""FUNCSTAT"": ""N"",
                            ""GEOID"": ""11002"",
                            ""INTPTLAT"": ""+38.9001359"",
                            ""INTPTLON"": ""-077.0457772"",
                            ""LDTYP"": ""O"",
                            ""LSADC"": ""L1"",
                            ""LSY"": ""2022"",
                            ""MTFCC"": ""G5210"",
                            ""NAME"": ""Ward 2"",
                            ""OBJECTID"": 757,
                            ""OID"": ""2129031807776218"",
                            ""SLDU"": ""002"",
                            ""STATE"": ""11""
                        }
                    ],
                    ""Census Tracts"": [
                        {
                            ""AREALAND"": 6514228,
                            ""AREAWATER"": 4996393,
                            ""BASENAME"": ""9800"",
                            ""CENTLAT"": ""+38.8801546"",
                            ""CENTLON"": ""-077.0352173"",
                            ""COUNTY"": ""001"",
                            ""FUNCSTAT"": ""S"",
                            ""GEOID"": ""11001980000"",
                            ""INTPTLAT"": ""+38.8809933"",
                            ""INTPTLON"": ""-077.0363219"",
                            ""LSADC"": ""CT"",
                            ""MTFCC"": ""G5020"",
                            ""NAME"": ""Census Tract 9800"",
                            ""OBJECTID"": 20001,
                            ""OID"": ""2079015504267431"",
                            ""STATE"": ""11"",
                            ""TRACT"": ""980000""
                        }
                    ],
                    ""Combined Statistical Areas"": [
                        {
                            ""AREALAND"": 34189262179,
                            ""AREAWATER"": 5216650941,
                            ""BASENAME"": ""Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"",
                            ""CENTLAT"": ""+38.9848377"",
                            ""CENTLON"": ""-077.2239745"",
                            ""CSA"": ""548"",
                            ""FUNCSTAT"": ""S"",
                            ""GEOID"": ""548"",
                            ""HU100"": """",
                            ""INTPTLAT"": ""+38.9854484"",
                            ""INTPTLON"": ""-077.2228175"",
                            ""LSADC"": ""M0"",
                            ""MTFCC"": ""G3100"",
                            ""NAME"": ""Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"",
                            ""OBJECTID"": 22,
                            ""OID"": ""2619034687908147"",
                            ""POP100"": """"
                        }
                    ],
                    ""Counties"": [
                        {
                            ""AREALAND"": 158316184,
                            ""AREAWATER"": 18709787,
                            ""BASENAME"": ""District of Columbia"",
                            ""CENTLAT"": ""+38.9047586"",
                            ""CENTLON"": ""-077.0162860"",
                            ""COUNTY"": ""001"",
                            ""COUNTYCC"": ""H6"",
                            ""COUNTYNS"": ""01702382"",
                            ""FUNCSTAT"": ""F"",
                            ""GEOID"": ""11001"",
                            ""INTPTLAT"": ""+38.9042474"",
                            ""INTPTLON"": ""-077.0165167"",
                            ""LSADC"": ""00"",
                            ""MTFCC"": ""G4020"",
                            ""NAME"": ""District of Columbia"",
                            ""OBJECTID"": 643,
                            ""OID"": ""27590331264532"",
                            ""STATE"": ""11""
                        }
                    ],
                    ""County Subdivisions"": [
                        {
                            ""AREALAND"": 158316184,
                            ""AREAWATER"": 18709787,
                            ""BASENAME"": ""Washington"",
                            ""CENTLAT"": ""+38.9047586"",
                            ""CENTLON"": ""-077.0162860"",
                            ""COUNTY"": ""001"",
                            ""COUSUB"": ""50000"",
                            ""COUSUBCC"": ""C5"",
                            ""COUSUBNS"": ""02390665"",
                            ""FUNCSTAT"": ""F"",
                            ""GEOID"": ""1100150000"",
                            ""INTPTLAT"": ""+38.9042474"",
                            ""INTPTLON"": ""-077.0165167"",
                            ""LSADC"": ""25"",
                            ""MTFCC"": ""G4040"",
                            ""NAME"": ""Washington city"",
                            ""OBJECTID"": 28111,
                            ""OID"": ""27690331274806"",
                            ""STATE"": ""11""
                        }
                    ],
                    ""Incorporated Places"": [
                        {
                            ""AREALAND"": 158316184,
                            ""AREAWATER"": 18709787,
                            ""BASENAME"": ""Washington"",
                            ""CBSAPCI"": ""Y"",
                            ""CENTLAT"": ""+38.9047586"",
                            ""CENTLON"": ""-077.0162860"",
                            ""DISP_CLR"": 3,
                            ""FUNCSTAT"": ""N"",
                            ""GEOID"": ""1150000"",
                            ""INTPTLAT"": ""+38.9042474"",
                            ""INTPTLON"": ""-077.0165167"",
                            ""LSADC"": ""25"",
                            ""MTFCC"": ""G4110"",
                            ""NAME"": ""Washington city"",
                            ""NECTAPCI"": ""N"",
                            ""OBJECTID"": 7108,
                            ""OID"": ""27890331283927"",
                            ""PLACE"": ""50000"",
                            ""PLACECC"": ""C5"",
                            ""PLACENS"": ""02390665"",
                            ""STATE"": ""11""
                        }
                    ],
                    ""States"": [
                        {
                            ""AREALAND"": 158316184,
                            ""AREAWATER"": 18709787,
                            ""BASENAME"": ""District of Columbia"",
                            ""CENTLAT"": ""+38.9047586"",
                            ""CENTLON"": ""-077.0162860"",
                            ""DIVISION"": ""5"",
                            ""FUNCSTAT"": ""A"",
                            ""GEOID"": ""11"",
                            ""INTPTLAT"": ""+38.9042474"",
                            ""INTPTLON"": ""-077.0165167"",
                            ""LSADC"": ""00"",
                            ""MTFCC"": ""G4000"",
                            ""NAME"": ""District of Columbia"",
                            ""OBJECTID"": 23,
                            ""OID"": ""27490331294090"",
                            ""REGION"": ""3"",
                            ""STATE"": ""11"",
                            ""STATENS"": ""01702382"",
                            ""STUSAB"": ""DC""
                        }
                    ],
                    ""Urban Areas"": [
                        {
                            ""AREALAND"": 3352724667,
                            ""AREAWATER"": 67553988,
                            ""BASENAME"": ""Washington--Arlington, DC--VA--MD"",
                            ""CENTLAT"": ""+38.8953351"",
                            ""CENTLON"": ""-077.1822210"",
                            ""FUNCSTAT"": ""S"",
                            ""GEOID"": ""92242"",
                            ""INTPTLAT"": ""+38.8959429"",
                            ""INTPTLON"": ""-077.1830768"",
                            ""LSADC"": ""67"",
                            ""MTFCC"": ""G3500"",
                            ""NAME"": ""Washington--Arlington, DC--VA--MD Urban Area"",
                            ""OBJECTID"": 2463,
                            ""OID"": ""27021158105937"",
                            ""UA"": ""92242""
                        }
                    ]
                },
                ""matchedAddress"": ""1600 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20500"",
                ""tigerLine"": {
                    ""side"": ""L"",
                    ""tigerLineId"": ""76225813""
                }
            }
        ],
        ""input"": {
            ""address"": {
                ""city"": ""Washington"",
                ""state"": ""DC"",
                ""street"": ""1600 Pennsylvania Ave NW"",
                ""zip"": ""20501""
            },
            ""benchmark"": {
                ""benchmarkDescription"": ""Public Address Ranges - Current Benchmark"",
                ""benchmarkName"": ""Public_AR_Current"",
                ""id"": ""4"",
                ""isDefault"": true
            },
            ""vintage"": {
                ""id"": ""4"",
                ""isDefault"": true,
                ""vintageDescription"": ""Current Vintage - Current Benchmark"",
                ""vintageName"": ""Current_Current""
            }
        }
    }
}"
5,"1600 Pennsylvania Ave NW, Washington, WA 20500",Match,"1600 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20500",-77.03654395730787,38.89869091865549,76225813,L,11,001,980000,1034,"{
  ""result"": {
    ""input"": {
      ""address"": {
        ""zip"": ""20500"",
        ""city"": ""Washington"",
        ""street"": ""1600 Pennsylvania Ave NW"",
        ""state"": ""WA""
      },
      ""vintage"": {
        ""isDefault"": true,
        ""id"": ""4"",
        ""vintageName"": ""Current_Current"",
        ""vintageDescription"": ""Current Vintage - Current Benchmark""
      },
      ""benchmark"": {
        ""isDefault"": true,
        ""benchmarkDescription"": ""Public Address Ranges - Current Benchmark"",
        ""id"": ""4"",
        ""benchmarkName"": ""Public_AR_Current""
      }
    },
    ""addressMatches"": [
      {
        ""tigerLine"": {
          ""side"": ""L"",
          ""tigerLineId"": ""76225813""
        },
        ""geographies"": {
          ""States"": [
            {
              ""STATENS"": ""01702382"",
              ""GEOID"": ""11"",
              ""CENTLAT"": ""+38.9047586"",
              ""AREAWATER"": 18709787,
              ""STATE"": ""11"",
              ""BASENAME"": ""District of Columbia"",
              ""STUSAB"": ""DC"",
              ""OID"": ""27490331294090"",
              ""LSADC"": ""00"",
              ""FUNCSTAT"": ""A"",
              ""INTPTLAT"": ""+38.9042474"",
              ""DIVISION"": ""5"",
              ""NAME"": ""District of Columbia"",
              ""REGION"": ""3"",
              ""OBJECTID"": 23,
              ""CENTLON"": ""-077.0162860"",
              ""AREALAND"": 158316184,
              ""INTPTLON"": ""-077.0165167"",
              ""MTFCC"": ""G4000""
            }
          ],
          ""Combined Statistical Areas"": [
            {
              ""POP100"": """",
              ""GEOID"": ""548"",
              ""CENTLAT"": ""+38.9848377"",
              ""AREAWATER"": 5216650941,
              ""BASENAME"": ""Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"",
              ""OID"": ""2619034687908147"",
              ""LSADC"": ""M0"",
              ""FUNCSTAT"": ""S"",
              ""INTPTLAT"": ""+38.9854484"",
              ""NAME"": ""Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"",
              ""OBJECTID"": 22,
              ""CSA"": ""548"",
              ""CENTLON"": ""-077.2239745"",
              ""INTPTLON"": ""-077.2228175"",
              ""AREALAND"": 34189262179,
              ""HU100"": """",
              ""MTFCC"": ""G3100""
            }
          ],
          ""County Subdivisions"": [
            {
              ""COUSUB"": ""50000"",
              ""GEOID"": ""1100150000"",
              ""CENTLAT"": ""+38.9047586"",
              ""AREAWATER"": 18709787,
              ""STATE"": ""11"",
              ""BASENAME"": ""Washington"",
              ""OID"": ""27690331274806"",
              ""LSADC"": ""25"",
              ""FUNCSTAT"": ""F"",
              ""INTPTLAT"": ""+38.9042474"",
              ""NAME"": ""Washington city"",
              ""OBJECTID"": 28111,
              ""CENTLON"": ""-077.0162860"",
              ""COUSUBCC"": ""C5"",
              ""AREALAND"": 158316184,
              ""INTPTLON"": ""-077.0165167"",
              ""MTFCC"": ""G4040"",
              ""COUSUBNS"": ""02390665"",
              ""COUNTY"": ""001""
            }
          ],
          ""Urban Areas"": [
            {
              ""GEOID"": ""92242"",
              ""CENTLAT"": ""+38.8953351"",
              ""AREAWATER"": 67553988,
              ""BASENAME"": ""Washington--Arlington, DC--VA--MD"",
              ""OID"": ""27021158105937"",
              ""UA"": ""92242"",
              ""LSADC"": ""67"",
              ""FUNCSTAT"": ""S"",
              ""INTPTLAT"": ""+38.8959429"",
              ""NAME"": ""Washington--Arlington, DC--VA--MD Urban Area"",
              ""OBJECTID"": 2463,
              ""CENTLON"": ""-077.1822210"",
              ""AREALAND"": 3352724667,
              ""INTPTLON"": ""-077.1830768"",
              ""MTFCC"": ""G3500""
            }
          ],
          ""Incorporated Places"": [
            {
              ""DISP_CLR"": 3,
              ""NECTAPCI"": ""N"",
              ""GEOID"": ""1150000"",
              ""CENTLAT"": ""+38.9047586"",
              ""AREAWATER"": 18709787,
              ""BASENAME"": ""Washington"",
              ""STATE"": ""11"",
              ""OID"": ""27890331283927"",
              ""LSADC"": ""25"",
              ""PLACE"": ""50000"",
              ""FUNCSTAT"": ""N"",
              ""INTPTLAT"": ""+38.9042474"",
              ""NAME"": ""Washington city"",
              ""OBJECTID"": 7108,
              ""PLACECC"": ""C5"",
              ""CENTLON"": ""-077.0162860"",
              ""CBSAPCI"": ""Y"",
              ""AREALAND"": 158316184,
              ""INTPTLON"": ""-077.0165167"",
              ""PLACENS"": ""02390665"",
              ""MTFCC"": ""G4110""
            }
          ],
          ""Counties"": [
            {
              ""GEOID"": ""11001"",
              ""CENTLAT"": ""+38.9047586"",
              ""AREAWATER"": 18709787,
              ""STATE"": ""11"",
              ""BASENAME"": ""District of Columbia"",
              ""OID"": ""27590331264532"",
              ""LSADC"": ""00"",
              ""FUNCSTAT"": ""F"",
              ""INTPTLAT"": ""+38.9042474"",
              ""NAME"": ""District of Columbia"",
              ""OBJECTID"": 643,
              ""CENTLON"": ""-077.0162860"",
              ""COUNTYCC"": ""H6"",
              ""COUNTYNS"": ""01702382"",
              ""AREALAND"": 158316184,
              ""INTPTLON"": ""-077.0165167"",
              ""MTFCC"": ""G4020"",
              ""COUNTY"": ""001""
            }
          ],
          ""2022 State Legislative Districts - Upper"": [
            {
              ""GEOID"": ""11002"",
              ""CENTLAT"": ""+38.9000369"",
              ""AREAWATER"": 3029411,
              ""STATE"": ""11"",
              ""BASENAME"": ""2"",
              ""OID"": ""2129031807776218"",
              ""SLDU"": ""002"",
              ""LSADC"": ""L1"",
              ""FUNCSTAT"": ""N"",
              ""INTPTLAT"": ""+38.9001359"",
              ""NAME"": ""Ward 2"",
              ""OBJECTID"": 757,
              ""CENTLON"": ""-077.0463485"",
              ""LSY"": ""2022"",
              ""AREALAND"": 15329820,
              ""INTPTLON"": ""-077.0457772"",
              ""MTFCC"": ""G5210"",
              ""LDTYP"": ""O""
            }
          ],
          ""2020 Census Blocks"": [
            {
              ""SUFFIX"": """",
              ""GEOID"": ""110019800001034"",
              ""CENTLAT"": ""+38.8970383"",
              ""BLOCK"": ""1034"",
              ""AREAWATER"": 0,
              ""STATE"": ""11"",
              ""BASENAME"": ""1034"",
              ""OID"": ""210701008444240"",
              ""LSADC"": ""BK"",
              ""FUNCSTAT"": ""S"",
              ""INTPTLAT"": ""+38.8970383"",
              ""NAME"": ""Block 1034"",
              ""OBJECTID"": 665921,
              ""TRACT"": ""980000"",
              ""CENTLON"": ""-077.0372535"",
              ""BLKGRP"": ""1"",
              ""AREALAND"": 144892,
              ""INTPTLON"": ""-077.0372535"",
              ""MTFCC"": ""G5040"",
              ""LWBLKTYP"": ""L"",
              ""UR"": ""U"",
              ""COUNTY"": ""001""
            }
          ],
          ""Census Tracts"": [
            {
              ""GEOID"": ""11001980000"",
              ""CENTLAT"": ""+38.8801546"",
              ""AREAWATER"": 4996393,
              ""STATE"": ""11"",
              ""BASENAME"": ""9800"",
              ""OID"": ""2079015504267431"",
              ""LSADC"": ""CT"",
              ""FUNCSTAT"": ""S"",
              ""INTPTLAT"": ""+38.8809933"",
              ""NAME"": ""Census Tract 9800"",
              ""OBJECTID"": 20001,
              ""TRACT"": ""980000"",
              ""CENTLON"": ""-077.0352173"",
              ""AREALAND"": 6514228,
              ""INTPTLON"": ""-077.0363219"",
              ""MTFCC"": ""G5020"",
              ""COUNTY"": ""001""
            }
          ],
          ""118th Congressional Districts"": [
            {
              ""GEOID"": ""1198"",
              ""CENTLAT"": ""+38.9047586"",
              ""CDSESSN"": ""118"",
              ""AREAWATER"": 18709787,
              ""STATE"": ""11"",
              ""BASENAME"": ""Delegate District (at Large)"",
              ""OID"": ""2119031807776176"",
              ""LSADC"": ""C4"",
              ""FUNCSTAT"": ""N"",
              ""INTPTLAT"": ""+38.9042474"",
              ""NAME"": ""Delegate District (at Large)"",
              ""OBJECTID"": 212,
              ""CENTLON"": ""-077.0162860"",
              ""CD118"": ""98"",
              ""AREALAND"": 158316184,
              ""INTPTLON"": ""-077.0165167"",
              ""MTFCC"": ""G5200""
            }
          ]
        },
        ""coordinates"": {
          ""x"": -77.03654395730787,
          ""y"": 38.89869091865549
        },
        ""addressComponents"": {
          ""zip"": ""20500"",
          ""streetName"": ""PENNSYLVANIA"",
          ""preType"": """",
          ""city"": ""WASHINGTON"",
          ""preDirection"": """",
          ""suffixDirection"": ""NW"",
          ""fromAddress"": ""1500"",
          ""state"": ""DC"",
          ""suffixType"": ""AVE"",
          ""toAddress"": ""1698"",
          ""suffixQualifier"": """",
          ""preQualifier"": """"
        },
        ""matchedAddress"": ""1600 PENNSYLVANIA AVE NW, WASHINGTON, DC, 20500""
      }
    ]
  }
}","{
    ""result"": {
        ""addressMatches"": [
            {
                ""addressComponents"": {
                    ""city"": ""WASHINGTON"",
                    ""fromAddress"": ""1500"",
                    ""preDirection"": """",
                    ""preQualifier"": """",
                    ""preType"": """",
                    ""state"": ""DC"",
                    ""streetName"": ""PENNSYLVANIA"",
                    ""suffixDirection"": ""NW"",
                    ""suffixQualifier"": """",
                    ""suffixType"": ""AVE"",
                    ""toAddress"": ""1698"",
                    ""zip"": ""20500""
                },
                ""coordinates"": {
                    ""x"": -77.03654395730787,
                    ""y"": 38.89869091865549
                },
                ""geographies"": {
                    ""118th Congressional Districts"": [
                        {
                            ""AREALAND"": 158316184,
                            ""AREAWATER"": 18709787,
                            ""BASENAME"": ""Delegate District (at Large)"",
                            ""CD118"": ""98"",
                            ""CDSESSN"": ""118"",
                            ""CENTLAT"": ""+38.9047586"",
                            ""CENTLON"": ""-077.0162860"",
                            ""FUNCSTAT"": ""N"",
                            ""GEOID"": ""1198"",
                            ""INTPTLAT"": ""+38.9042474"",
                            ""INTPTLON"": ""-077.0165167"",
                            ""LSADC"": ""C4"",
                            ""MTFCC"": ""G5200"",
                            ""NAME"": ""Delegate District (at Large)"",
                            ""OBJECTID"": 212,
                            ""OID"": ""2119031807776176"",
                            ""STATE"": ""11""
                        }
                    ],
                    ""2020 Census Blocks"": [
                        {
                            ""AREALAND"": 144892,
                            ""AREAWATER"": 0,
                            ""BASENAME"": ""1034"",
                            ""BLKGRP"": ""1"",
                            ""BLOCK"": ""1034"",
                            ""CENTLAT"": ""+38.8970383"",
                            ""CENTLON"": ""-077.0372535"",
                            ""COUNTY"": ""001"",
                            ""FUNCSTAT"": ""S"",
                            ""GEOID"": ""110019800001034"",
                            ""INTPTLAT"": ""+38.8970383"",
                            ""INTPTLON"": ""-077.0372535"",
                            ""LSADC"": ""BK"",
                            ""LWBLKTYP"": ""L"",
                            ""MTFCC"": ""G5040"",
                            ""NAME"": ""Block 1034"",
                            ""OBJECTID"": 665921,
                            ""OID"": ""210701008444240"",
                            ""STATE"": ""11"",
                            ""SUFFIX"": """",
                            ""TRACT"": ""980000"",
                            ""UR"": ""U""
                        }
                    ],
                    ""2022 State Legislative Districts - Upper"": [
                        {
                            ""AREALAND"": 15329820,
                            ""AREAWATER"": 3029411,
                            ""BASENAME"": ""2"",
                            ""CENTLAT"": ""+38.9000369"",
                            ""CENTLON"": ""-077.0463485"",
                            ""FUNCSTAT"": ""N"",
                            ""GEOID"": ""11002"",
                            ""INTPTLAT"": ""+38.9001359"",
                            ""INTPTLON"": ""-077.0457772"",
                            ""LDTYP"": ""O"",
                            ""LSADC"": ""L1"",
                            ""LSY"": ""2022"",
                            ""MTFCC"": ""G5210"",
                            ""NAME"": ""Ward 2"",
                            ""OBJECTID"": 757,
                            ""OID"": ""2129031807776218"",
                            ""SLDU"": ""002"",
                            ""STATE"": ""11""
                        }
                    ],
                    ""Census Tracts"": [
                        {
                            ""AREALAND"": 6514228,
                            ""AREAWATER"": 4996393,
                            ""BASENAME"": ""9800"",
                            ""CENTLAT"": ""+38.8801546"",
                            ""CENTLON"": ""-077.0352173"",
                            ""COUNTY"": ""001"",
                            ""FUNCSTAT"": ""S"",
                            ""GEOID"": ""11001980000"",
                            ""INTPTLAT"": ""+38.8809933"",
                            ""INTPTLON"": ""-077.0363219"",
                            ""LSADC"": ""CT"",
                            ""MTFCC"": ""G5020"",
                            ""NAME"": ""Census Tract 9800"",
                            ""OBJECTID"": 20001,
                            ""OID"": ""2079015504267431"",
                            ""STATE"": ""11"",
                            ""TRACT"": ""980000""
                        }
                    ],
                    ""Combined Statistical Areas"": [
                        {
